-| 1 | 110 | 56.57 | 22.32 |
-| 2 | 110 | 56.41 | 22.64 |
-| 3 | 110 | 56.41 | 22.40 |
-| 4 | 110 | 56.57 | 22.64 |
-| 5 | 110 | 56.33 | 22.24 |
-| 6 | 110 | 56.49 | 22.40 |
-| 7 | 110 | 56.57 | 23.93 |
-| 8 | 110 | 56.41 | 22.16 |
-| 9 | 110 | 56.49 | 22.32 |
-| 10 | 110 | 56.57 | 22.56 |
-| 11 | 110 | 56.49 | 22.24 |
-| 12 | 110 | 56.89 | 22.32 |
-| 13 | 110 | 56.89 | 22.32 |
-| 14 | 110 | 57.05 | 22.40 |
-| 15 | 110 | 57.22 | 22.40 |
-| 16 | 110 | 57.22 | 22.32 |
-| 17 | 110 | 57.54 | 22.40 |
-| 18 | 110 | 57.46 | 22.40 |
-| 19 | 110 | 57.78 | 22.32 |
-| 20 | 110 | 57.78 | 22.40 |
-| 21 | 110 | 58.10 | 22.40 |
-| 22 | 110 | 57.94 | 22.16 |
-| 23 | 110 | 58.26 | 22.48 |
-| 24 | 110 | 58.18 | 22.32 |
-| 25 | 110 | 58.26 | 22.24 |
-| 26 | 110 | 58.42 | 22.48 |
-| 27 | 110 | 58.51 | 22.40 |
-| 28 | 110 | 58.59 | 22.32 |
-| 29 | 110 | 58.83 | 22.24 |
-| 30 | 110 | 58.75 | 22.08 |
-| 31 | 110 | 58.75 | 22.48 |
-| 32 | 110 | 59.23 | 21.19 |
-| 33 | 110 | 58.99 | 23.13 |
-| 34 | 110 | 59.07 | 22.48 |
-| 35 | 110 | 59.23 | 22.48 |
-| 36 | 110 | 59.15 | 22.32 |
-| 37 | 110 | 59.39 | 22.40 |
-| 38 | 110 | 59.47 | 22.32 |
-| 39 | 110 | 59.47 | 22.32 |
-| 40 | 110 | 59.55 | 22.40 |
-| 41 | 110 | 59.63 | 22.64 |
-| 42 | 110 | 59.47 | 22.48 |
-| 43 | 110 | 59.55 | 22.40 |
-| 44 | 110 | 59.79 | 22.48 |
-| 45 | 110 | 59.71 | 22.56 |
-| 46 | 110 | 60.04 | 22.64 |
-| 47 | 110 | 60.04 | 22.40 |
-| 48 | 110 | 59.88 | 22.56 |
-| 49 | 110 | 59.79 | 22.56 |
-| 50 | 110 | 60.12 | 22.16 |
-| 51 | 110 | 59.88 | 22.40 |
-| 52 | 110 | 60.04 | 22.40 |
-| 53 | 110 | 60.04 | 22.48 |
-| 54 | 110 | 60.12 | 22.48 |
-| 55 | 110 | 60.20 | 22.40 |
-| 56 | 110 | 60.12 | 22.48 |
-| 57 | 110 | 60.12 | 22.32 |
-| 58 | 110 | 60.12 | 22.56 |
-| 59 | 110 | 60.20 | 22.64 |
-| 60 | 110 | 60.36 | 22.32 |
-| 61 | 110 | 60.20 | 22.48 |
-| 62 | 110 | 60.84 | 22.40 |
-| 63 | 110 | 60.68 | 22.40 |
-| 64 | 110 | 60.36 | 22.40 |
-| 65 | 110 | 60.28 | 22.40 |
-| 66 | 110 | 60.36 | 22.48 |
-| 67 | 110 | 60.36 | 22.48 |
-| 68 | 110 | 60.60 | 22.56 |
-| 69 | 110 | 60.44 | 22.48 |
-| 70 | 110 | 60.52 | 22.48 |
-| 71 | 110 | 60.52 | 22.40 |
-| 72 | 110 | 60.52 | 22.64 |
-| 73 | 110 | 60.36 | 22.40 |
-| 74 | 110 | 60.60 | 22.40 |
-| 75 | 110 | 60.44 | 22.48 |
-| 76 | 110 | 60.68 | 22.48 |
-| 77 | 110 | 60.60 | 22.73 |
-| 78 | 110 | 60.60 | 22.24 |
-| 79 | 110 | 60.68 | 22.64 |
-| 80 | 110 | 60.52 | 22.32 |
-| 81 | 110 | 60.92 | 22.32 |
-| 82 | 110 | 60.68 | 22.48 |
-| 83 | 110 | 60.60 | 22.16 |
-| 84 | 110 | 60.44 | 22.00 |
-| 85 | 110 | 60.12 | 23.69 |
-| 86 | 110 | 60.68 | 22.32 |
-| 87 | 110 | 60.76 | 25.06 |
-| 88 | 110 | 60.68 | 22.32 |
-| 89 | 110 | 60.76 | 22.40 |
-| 90 | 110 | 60.60 | 21.92 |
-| 91 | 110 | 60.76 | 22.64 |
-| 92 | 110 | 60.76 | 22.24 |
-| 93 | 110 | 60.60 | 22.64 |
-| 94 | 110 | 60.60 | 22.56 |
-| 95 | 110 | 60.44 | 22.48 |
-| 96 | 110 | 60.60 | 22.48 |
-| 97 | 110 | 60.44 | 22.48 |
