-| 1 | 110 | 64.47 | 21.11 |
-| 2 | 110 | 64.39 | 21.11 |
-| 3 | 110 | 63.99 | 20.87 |
-| 4 | 110 | 63.66 | 21.11 |
-| 5 | 110 | 63.58 | 21.19 |
-| 6 | 110 | 63.34 | 20.79 |
-| 7 | 110 | 63.02 | 20.95 |
-| 8 | 110 | 63.02 | 21.03 |
-| 9 | 110 | 62.86 | 20.55 |
-| 10 | 110 | 62.53 | 21.27 |
-| 11 | 110 | 62.62 | 20.79 |
-| 12 | 110 | 62.37 | 20.31 |
-| 13 | 110 | 62.21 | 20.79 |
-| 14 | 110 | 61.97 | 21.92 |
-| 15 | 110 | 62.13 | 21.03 |
-| 16 | 110 | 62.05 | 20.71 |
-| 17 | 110 | 61.97 | 21.11 |
-| 18 | 110 | 61.81 | 21.03 |
-| 19 | 110 | 61.41 | 20.87 |
-| 20 | 110 | 61.81 | 21.36 |
-| 21 | 110 | 61.49 | 20.87 |
-| 22 | 110 | 61.41 | 21.03 |
-| 23 | 110 | 61.41 | 20.95 |
-| 24 | 110 | 61.49 | 21.03 |
-| 25 | 110 | 61.41 | 21.11 |
-| 26 | 110 | 61.16 | 20.95 |
-| 27 | 110 | 61.08 | 21.03 |
-| 28 | 110 | 61.16 | 20.87 |
-| 29 | 110 | 60.92 | 21.36 |
-| 30 | 110 | 60.92 | 20.95 |
-| 31 | 110 | 61.00 | 21.19 |
-| 32 | 110 | 60.84 | 20.95 |
-| 33 | 110 | 60.92 | 20.95 |
-| 34 | 110 | 60.60 | 21.11 |
-| 35 | 110 | 60.68 | 21.11 |
-| 36 | 110 | 60.52 | 20.95 |
-| 37 | 110 | 60.60 | 21.11 |
-| 38 | 110 | 60.60 | 20.87 |
-| 39 | 110 | 60.60 | 21.03 |
-| 40 | 110 | 60.60 | 20.95 |
-| 41 | 110 | 60.52 | 21.11 |
-| 42 | 110 | 60.60 | 21.03 |
-| 43 | 110 | 60.52 | 21.11 |
-| 44 | 110 | 60.44 | 20.95 |
-| 45 | 110 | 60.44 | 20.95 |
-| 46 | 110 | 60.36 | 20.87 |
-| 47 | 110 | 60.44 | 20.95 |
-| 48 | 110 | 60.36 | 21.03 |
-| 49 | 110 | 60.52 | 20.79 |
-| 50 | 110 | 60.28 | 21.27 |
-| 51 | 110 | 59.79 | 20.71 |
-| 52 | 110 | 60.28 | 20.95 |
-| 53 | 110 | 60.28 | 21.03 |
-| 54 | 110 | 60.20 | 21.27 |
-| 55 | 110 | 60.52 | 21.36 |
-| 56 | 110 | 60.28 | 20.87 |
-| 57 | 110 | 60.20 | 21.19 |
-| 58 | 110 | 59.47 | 21.36 |
-| 59 | 110 | 60.36 | 21.03 |
-| 60 | 110 | 60.36 | 21.19 |
-| 61 | 110 | 60.44 | 21.11 |
-| 62 | 110 | 60.44 | 21.36 |
-| 63 | 110 | 60.44 | 21.03 |
-| 64 | 110 | 60.52 | 21.03 |
-| 65 | 110 | 60.28 | 21.03 |
-| 66 | 110 | 60.36 | 21.03 |
-| 67 | 110 | 60.28 | 21.11 |
-| 68 | 110 | 60.28 | 21.19 |
-| 69 | 110 | 60.44 | 21.11 |
-| 70 | 110 | 60.28 | 21.11 |
-| 71 | 110 | 60.20 | 21.11 |
-| 72 | 110 | 60.20 | 21.19 |
-| 73 | 110 | 60.12 | 21.19 |
-| 74 | 110 | 60.20 | 21.03 |
-| 75 | 110 | 60.04 | 21.11 |
-| 76 | 110 | 60.04 | 21.03 |
-| 77 | 110 | 60.12 | 21.03 |
-| 78 | 110 | 60.12 | 21.11 |
-| 79 | 110 | 60.12 | 21.03 |
-| 80 | 110 | 59.88 | 20.95 |
-| 81 | 110 | 59.96 | 21.19 |
-| 82 | 110 | 59.96 | 21.11 |
-| 83 | 110 | 60.12 | 20.95 |
-| 84 | 110 | 60.04 | 21.19 |
-| 85 | 110 | 60.04 | 20.95 |
-| 86 | 110 | 60.04 | 21.27 |
-| 87 | 110 | 60.04 | 21.03 |
-| 88 | 110 | 60.04 | 20.95 |
-| 89 | 110 | 60.20 | 20.95 |
-| 90 | 110 | 60.04 | 21.11 |
-| 91 | 110 | 60.04 | 21.11 |
-| 92 | 110 | 60.20 | 21.11 |
-| 93 | 110 | 60.20 | 21.11 |
-| 94 | 110 | 60.28 | 21.03 |
-| 95 | 110 | 60.20 | 21.03 |
-| 96 | 110 | 60.04 | 21.03 |
-| 97 | 110 | 60.20 | 21.03 |
-| 98 | 110 | 60.28 | 21.19 |
-| 99 | 110 | 60.20 | 20.95 |
-| 100 | 110 | 60.04 | 20.87 |
-| 101 | 110 | 60.20 | 20.39 |
-| 102 | 110 | 60.20 | 20.95 |
-| 103 | 110 | 60.28 | 21.03 |
-| 104 | 110 | 60.36 | 21.11 |
-| 105 | 110 | 60.28 | 21.03 |
-| 106 | 110 | 60.44 | 21.11 |
-| 107 | 110 | 60.36 | 21.11 |
-| 108 | 110 | 60.44 | 21.19 |
-| 109 | 110 | 60.44 | 21.11 |
-| 110 | 110 | 60.28 | 21.11 |
-| 111 | 110 | 60.36 | 21.27 |
-| 112 | 110 | 60.20 | 21.19 |
-| 113 | 110 | 60.12 | 21.11 |
-| 114 | 110 | 60.20 | 21.36 |
-| 115 | 110 | 60.12 | 21.27 |
-| 116 | 110 | 60.20 | 21.19 |
-| 117 | 110 | 60.36 | 20.95 |
-| 118 | 110 | 60.04 | 21.19 |
-| 119 | 110 | 60.20 | 21.27 |
-| 120 | 110 | 59.96 | 22.48 |
-| 121 | 110 | 60.12 | 20.95 |
-| 122 | 110 | 60.04 | 21.11 |
-| 123 | 110 | 60.60 | 23.05 |
-| 124 | 110 | 59.71 | 19.90 |
-| 125 | 110 | 60.20 | 21.03 |
-| 126 | 110 | 60.04 | 21.76 |
-| 127 | 110 | 59.96 | 21.36 |
-| 128 | 110 | 60.60 | 20.63 |
-| 129 | 110 | 60.12 | 21.68 |
-| 130 | 110 | 60.12 | 20.95 |
-| 131 | 110 | 60.04 | 20.95 |
-| 132 | 110 | 59.79 | 20.95 |
-| 133 | 110 | 59.39 | 21.11 |
-| 134 | 110 | 60.12 | 20.95 |
-| 135 | 110 | 60.12 | 21.19 |
-| 136 | 110 | 59.96 | 21.19 |
-| 137 | 110 | 59.79 | 21.19 |
-| 138 | 110 | 60.04 | 21.11 |
-| 139 | 110 | 59.96 | 21.19 |
-| 140 | 110 | 59.79 | 21.03 |
-| 141 | 110 | 59.79 | 21.27 |
-| 142 | 110 | 59.71 | 21.19 |
-| 143 | 110 | 59.71 | 21.19 |
-| 144 | 110 | 59.55 | 21.11 |
-| 145 | 110 | 59.39 | 21.11 |
-| 146 | 110 | 59.47 | 21.19 |
-| 147 | 110 | 59.55 | 21.19 |
-| 148 | 110 | 59.39 | 21.19 |
-| 149 | 110 | 59.31 | 20.95 |
-| 150 | 110 | 59.23 | 21.19 |
-| 151 | 110 | 59.47 | 21.03 |
-| 152 | 110 | 59.39 | 21.03 |
-| 153 | 110 | 58.99 | 20.47 |
-| 154 | 110 | 59.31 | 21.11 |
-| 155 | 110 | 59.15 | 21.27 |
-| 156 | 110 | 59.39 | 21.11 |
-| 157 | 110 | 59.15 | 21.19 |
-| 158 | 110 | 59.15 | 21.19 |
-| 159 | 110 | 59.31 | 21.11 |
-| 160 | 110 | 59.23 | 21.11 |
-| 161 | 110 | 59.15 | 21.03 |
-| 162 | 110 | 59.23 | 21.11 |
-| 163 | 110 | 59.15 | 21.11 |
-| 164 | 110 | 59.15 | 21.11 |
-| 165 | 110 | 59.15 | 21.44 |
-| 166 | 110 | 59.23 | 21.27 |
-| 167 | 110 | 59.15 | 21.19 |
-| 168 | 110 | 59.07 | 21.19 |
-| 169 | 110 | 59.39 | 21.11 |
-| 170 | 110 | 59.23 | 19.74 |
-| 171 | 110 | 59.15 | 21.19 |
-| 172 | 110 | 58.75 | 20.87 |
-| 173 | 110 | 59.31 | 19.50 |
-| 174 | 110 | 59.23 | 21.11 |
-| 175 | 110 | 59.31 | 21.03 |
-| 176 | 110 | 59.07 | 20.95 |
-| 177 | 110 | 59.23 | 21.11 |
-| 178 | 110 | 59.31 | 21.11 |
-| 179 | 110 | 59.07 | 20.87 |
-| 180 | 110 | 59.39 | 21.27 |
-| 181 | 110 | 59.23 | 21.11 |
-| 182 | 110 | 59.31 | 21.03 |
-| 183 | 110 | 59.47 | 21.11 |
-| 184 | 110 | 59.31 | 21.03 |
-| 185 | 110 | 59.47 | 21.27 |
-| 186 | 110 | 59.63 | 21.19 |
-| 187 | 110 | 59.39 | 21.11 |
-| 188 | 110 | 59.47 | 21.03 |
-| 189 | 110 | 59.47 | 21.27 |
-| 190 | 110 | 59.71 | 21.11 |
-| 191 | 110 | 59.55 | 21.11 |
-| 192 | 110 | 59.47 | 21.36 |
-| 193 | 110 | 59.47 | 21.44 |
-| 194 | 110 | 59.63 | 21.19 |
-| 195 | 110 | 59.63 | 21.19 |
-| 196 | 110 | 59.96 | 21.27 |
-| 197 | 110 | 60.04 | 19.18 |
-| 198 | 110 | 59.71 | 23.37 |
-| 199 | 110 | 59.55 | 21.19 |
-| 200 | 110 | 59.71 | 21.19 |
-| 201 | 110 | 59.71 | 21.44 |
-| 202 | 110 | 59.71 | 21.19 |
-| 203 | 110 | 59.71 | 21.19 |
-| 204 | 110 | 59.63 | 21.19 |
-| 205 | 110 | 59.63 | 21.19 |
-| 206 | 110 | 59.63 | 21.27 |
-| 207 | 110 | 59.63 | 21.27 |
-| 208 | 110 | 59.71 | 21.19 |
-| 209 | 110 | 59.79 | 21.27 |
-| 210 | 110 | 59.71 | 21.36 |
-| 211 | 110 | 59.71 | 21.11 |
-| 212 | 110 | 59.71 | 21.11 |
-| 213 | 110 | 59.79 | 21.27 |
-| 214 | 110 | 59.79 | 20.95 |
-| 215 | 110 | 59.55 | 21.44 |
-| 216 | 110 | 59.71 | 21.11 |
-| 217 | 110 | 59.15 | 20.39 |
-| 218 | 110 | 59.47 | 20.95 |
-| 219 | 110 | 59.71 | 21.19 |
-| 220 | 110 | 59.55 | 21.36 |
-| 221 | 110 | 59.63 | 20.95 |
-| 222 | 110 | 59.71 | 20.95 |
-| 223 | 110 | 59.31 | 21.27 |
-| 224 | 110 | 59.55 | 21.03 |
-| 225 | 110 | 59.39 | 20.79 |
-| 226 | 110 | 59.79 | 21.27 |
-| 227 | 110 | 59.39 | 21.19 |
-| 228 | 110 | 59.71 | 20.95 |
-| 229 | 110 | 59.71 | 21.19 |
-| 230 | 110 | 59.55 | 22.32 |
-| 231 | 110 | 59.31 | 21.19 |
-| 232 | 110 | 59.63 | 21.03 |
-| 233 | 110 | 59.23 | 20.87 |
-| 234 | 110 | 58.83 | 21.27 |
-| 235 | 110 | 59.71 | 21.19 |
-| 236 | 110 | 59.63 | 21.03 |
-| 237 | 110 | 59.63 | 21.11 |
-| 238 | 110 | 59.55 | 20.87 |
-| 239 | 110 | 59.55 | 21.11 |
-| 240 | 110 | 59.71 | 21.27 |
-| 241 | 110 | 59.63 | 21.03 |
-| 242 | 110 | 59.47 | 21.03 |
-| 243 | 110 | 59.63 | 20.95 |
-| 244 | 110 | 59.39 | 21.27 |
-| 245 | 110 | 59.55 | 21.19 |
-| 246 | 110 | 59.39 | 20.79 |
-| 247 | 110 | 59.47 | 21.11 |
-| 248 | 110 | 59.47 | 20.95 |
-| 249 | 110 | 59.39 | 21.11 |
-| 250 | 110 | 59.39 | 21.03 |
-| 251 | 110 | 59.55 | 21.03 |
-| 252 | 110 | 59.47 | 21.11 |
-| 253 | 110 | 59.47 | 21.03 |
-| 254 | 110 | 59.71 | 21.03 |
-| 255 | 110 | 59.71 | 20.79 |
-| 256 | 110 | 59.55 | 21.27 |
-| 257 | 110 | 59.47 | 21.03 |
-| 258 | 110 | 59.47 | 21.27 |
-| 259 | 110 | 59.71 | 21.19 |
-| 260 | 110 | 59.55 | 21.03 |
-| 261 | 110 | 59.47 | 20.39 |
-| 262 | 110 | 59.55 | 20.87 |
-| 263 | 110 | 59.55 | 20.95 |
-| 264 | 110 | 59.71 | 21.11 |
-| 265 | 110 | 59.71 | 21.11 |
-| 266 | 110 | 59.71 | 20.87 |
-| 267 | 110 | 59.63 | 21.03 |
-| 268 | 110 | 59.47 | 20.07 |
-| 269 | 110 | 59.63 | 21.11 |
-| 270 | 110 | 59.47 | 21.19 |
-| 271 | 110 | 60.04 | 21.44 |
-| 272 | 110 | 59.55 | 20.71 |
-| 273 | 110 | 59.39 | 21.27 |
-| 274 | 110 | 59.55 | 20.39 |
-| 275 | 110 | 59.71 | 20.55 |
-| 276 | 110 | 59.63 | 21.03 |
-| 277 | 110 | 59.79 | 21.03 |
-| 278 | 110 | 59.63 | 20.95 |
-| 279 | 110 | 59.79 | 21.92 |
-| 280 | 110 | 59.39 | 20.79 |
-| 281 | 110 | 59.63 | 22.00 |
-| 282 | 110 | 60.76 | 21.19 |
-| 283 | 110 | 59.55 | 21.19 |
-| 284 | 110 | 59.31 | 21.19 |
-| 285 | 110 | 59.39 | 20.87 |
-| 286 | 110 | 59.39 | 21.11 |
-| 287 | 110 | 59.39 | 20.95 |
-| 288 | 110 | 59.47 | 21.27 |
-| 289 | 110 | 59.47 | 21.11 |
-| 290 | 110 | 59.39 | 20.95 |
-| 291 | 110 | 59.39 | 21.11 |
-| 292 | 110 | 59.39 | 21.27 |
-| 293 | 110 | 59.47 | 21.11 |
-| 294 | 110 | 59.39 | 20.95 |
-| 295 | 110 | 59.39 | 20.79 |
-| 296 | 110 | 59.47 | 21.19 |
-| 297 | 110 | 59.31 | 21.19 |
-| 298 | 110 | 59.47 | 20.87 |
-| 299 | 110 | 59.71 | 21.03 |
-| 300 | 110 | 59.47 | 21.19 |
-| 301 | 110 | 59.39 | 21.03 |
-| 302 | 110 | 59.47 | 20.79 |
-| 303 | 110 | 59.23 | 21.11 |
-| 304 | 110 | 59.23 | 21.27 |
-| 305 | 110 | 59.39 | 20.95 |
-| 306 | 110 | 59.07 | 21.03 |
-| 307 | 110 | 59.15 | 20.87 |
-| 308 | 110 | 59.39 | 21.19 |
-| 309 | 110 | 60.28 | 22.97 |
-| 310 | 110 | 59.23 | 21.19 |
-| 311 | 110 | 59.15 | 21.36 |
-| 312 | 110 | 59.23 | 20.07 |
-| 313 | 110 | 59.15 | 21.11 |
-| 314 | 110 | 59.15 | 20.87 |
-| 315 | 110 | 59.15 | 21.11 |
-| 316 | 110 | 59.31 | 21.27 |
-| 317 | 110 | 59.23 | 21.44 |
-| 318 | 110 | 59.31 | 21.19 |
-| 319 | 110 | 59.07 | 21.11 |
-| 320 | 110 | 59.15 | 21.11 |
-| 321 | 110 | 59.23 | 21.03 |
-| 322 | 110 | 59.39 | 20.79 |
-| 323 | 110 | 59.31 | 20.95 |
-| 324 | 110 | 59.31 | 21.27 |
-| 325 | 110 | 59.47 | 21.27 |
-| 326 | 110 | 59.55 | 21.03 |
-| 327 | 110 | 59.39 | 21.19 |
-| 328 | 110 | 59.39 | 21.03 |
-| 329 | 110 | 59.23 | 21.11 |
-| 330 | 110 | 59.39 | 21.19 |
-| 331 | 110 | 59.39 | 20.95 |
-| 332 | 110 | 59.47 | 21.36 |
-| 333 | 110 | 59.39 | 20.95 |
-| 334 | 110 | 59.55 | 20.95 |
-| 335 | 110 | 59.47 | 20.79 |
-| 336 | 110 | 59.39 | 21.03 |
-| 337 | 110 | 59.39 | 21.11 |
-| 338 | 110 | 59.31 | 21.11 |
-| 339 | 110 | 59.55 | 21.19 |
-| 340 | 110 | 59.31 | 21.11 |
-| 341 | 110 | 59.31 | 21.03 |
-| 342 | 110 | 59.47 | 21.03 |
-| 343 | 110 | 59.23 | 21.19 |
-| 344 | 110 | 59.31 | 21.11 |
-| 345 | 110 | 59.23 | 21.19 |
-| 346 | 110 | 59.31 | 21.03 |
-| 347 | 110 | 59.23 | 21.19 |
-| 348 | 110 | 59.39 | 21.11 |
-| 349 | 110 | 59.63 | 19.90 |
-| 350 | 110 | 59.31 | 20.71 |
-| 351 | 110 | 59.31 | 19.82 |
-| 352 | 110 | 59.31 | 21.19 |
-| 353 | 110 | 59.55 | 21.19 |
-| 354 | 110 | 59.47 | 21.44 |
-| 355 | 110 | 59.39 | 20.95 |
-| 356 | 110 | 59.31 | 21.36 |
-| 357 | 110 | 59.31 | 21.11 |
-| 358 | 110 | 59.23 | 21.11 |
-| 359 | 110 | 59.47 | 21.11 |
-| 360 | 110 | 59.31 | 21.03 |
-| 361 | 110 | 59.23 | 21.11 |
-| 362 | 110 | 59.55 | 20.87 |
-| 363 | 110 | 59.39 | 21.19 |
-| 364 | 110 | 59.39 | 21.27 |
-| 365 | 110 | 59.39 | 21.19 |
-| 366 | 110 | 59.39 | 21.03 |
-| 367 | 110 | 59.55 | 21.11 |
-| 368 | 110 | 59.31 | 21.11 |
-| 369 | 110 | 59.47 | 20.95 |
-| 370 | 110 | 59.39 | 21.27 |
-| 371 | 110 | 59.47 | 21.03 |
-| 372 | 110 | 59.55 | 21.11 |
-| 373 | 110 | 59.39 | 20.95 |
-| 374 | 110 | 59.47 | 21.03 |
-| 375 | 110 | 59.47 | 21.11 |
-| 376 | 110 | 59.39 | 21.03 |
-| 377 | 110 | 59.39 | 21.03 |
-| 378 | 110 | 59.15 | 21.03 |
-| 379 | 110 | 58.91 | 22.00 |
-| 380 | 110 | 58.83 | 20.31 |
-| 381 | 110 | 58.75 | 21.03 |
-| 382 | 110 | 58.59 | 21.11 |
-| 383 | 110 | 58.42 | 20.95 |
-| 384 | 110 | 58.59 | 21.03 |
-| 385 | 110 | 58.34 | 21.11 |
-| 386 | 110 | 58.51 | 21.19 |
-| 387 | 110 | 58.59 | 21.27 |
-| 388 | 110 | 58.26 | 20.95 |
-| 389 | 110 | 58.75 | 21.03 |
-| 390 | 110 | 58.83 | 21.11 |
-| 391 | 110 | 58.67 | 20.79 |
-| 392 | 110 | 58.75 | 21.27 |
-| 393 | 110 | 58.83 | 21.11 |
-| 394 | 110 | 59.07 | 21.03 |
-| 395 | 110 | 58.91 | 21.27 |
-| 396 | 110 | 59.07 | 21.44 |
-| 397 | 110 | 58.83 | 21.19 |
-| 398 | 110 | 58.99 | 21.27 |
-| 399 | 110 | 59.07 | 21.19 |
-| 400 | 110 | 58.99 | 21.27 |
-| 401 | 110 | 59.23 | 21.03 |
-| 402 | 110 | 58.91 | 20.87 |
-| 403 | 110 | 58.99 | 21.19 |
-| 404 | 110 | 58.99 | 21.03 |
-| 405 | 110 | 59.07 | 21.03 |
-| 406 | 110 | 59.07 | 21.19 |
-| 407 | 110 | 59.23 | 21.36 |
-| 408 | 110 | 59.23 | 21.11 |
-| 409 | 110 | 59.15 | 21.44 |
-| 410 | 110 | 59.31 | 21.36 |
