-| 1 | 110 | 57.62 | 21.36 |
-| 2 | 110 | 57.70 | 21.52 |
-| 3 | 110 | 57.46 | 21.44 |
-| 4 | 110 | 57.05 | 21.76 |
-| 5 | 110 | 56.89 | 21.68 |
-| 6 | 110 | 56.57 | 21.68 |
-| 7 | 110 | 56.17 | 21.36 |
-| 8 | 110 | 55.93 | 21.68 |
-| 9 | 110 | 55.68 | 21.60 |
-| 10 | 110 | 55.68 | 21.60 |
-| 11 | 110 | 55.52 | 21.68 |
-| 12 | 110 | 55.36 | 21.76 |
-| 13 | 110 | 55.36 | 21.60 |
-| 14 | 110 | 55.28 | 21.03 |
-| 15 | 110 | 55.44 | 20.79 |
-| 16 | 110 | 55.52 | 21.84 |
-| 17 | 110 | 55.44 | 21.60 |
-| 18 | 110 | 55.20 | 21.60 |
-| 19 | 110 | 55.28 | 21.68 |
-| 20 | 110 | 55.28 | 21.52 |
-| 21 | 110 | 55.04 | 21.60 |
-| 22 | 110 | 55.20 | 21.52 |
-| 23 | 110 | 55.12 | 21.76 |
-| 24 | 110 | 55.20 | 21.52 |
-| 25 | 110 | 55.04 | 21.68 |
-| 26 | 110 | 55.12 | 21.68 |
-| 27 | 110 | 55.12 | 21.44 |
-| 28 | 110 | 55.04 | 21.44 |
-| 29 | 110 | 55.12 | 21.68 |
-| 30 | 110 | 55.20 | 21.60 |
-| 31 | 110 | 55.20 | 21.52 |
-| 32 | 110 | 55.44 | 21.76 |
-| 33 | 110 | 55.52 | 21.68 |
-| 34 | 110 | 55.68 | 21.60 |
-| 35 | 110 | 55.77 | 21.68 |
-| 36 | 110 | 55.85 | 21.92 |
-| 37 | 110 | 55.60 | 21.60 |
-| 38 | 110 | 55.85 | 21.44 |
-| 39 | 110 | 55.85 | 21.60 |
-| 40 | 110 | 56.09 | 21.60 |
-| 41 | 110 | 56.25 | 21.84 |
-| 42 | 110 | 56.09 | 21.84 |
-| 43 | 110 | 54.80 | 21.52 |
-| 44 | 110 | 56.33 | 21.11 |
-| 45 | 110 | 56.25 | 21.76 |
-| 46 | 110 | 56.33 | 21.84 |
-| 47 | 110 | 56.25 | 21.68 |
-| 48 | 110 | 56.49 | 21.44 |
-| 49 | 110 | 56.49 | 21.68 |
-| 50 | 110 | 56.49 | 21.68 |
-| 51 | 110 | 56.49 | 21.52 |
-| 52 | 110 | 56.73 | 21.60 |
-| 53 | 110 | 56.73 | 21.68 |
-| 54 | 110 | 56.97 | 21.84 |
-| 55 | 110 | 56.89 | 21.36 |
-| 56 | 110 | 56.81 | 22.00 |
-| 57 | 110 | 57.14 | 21.68 |
-| 58 | 110 | 57.22 | 21.52 |
-| 59 | 110 | 57.14 | 21.52 |
-| 60 | 110 | 57.22 | 21.68 |
-| 61 | 110 | 57.30 | 21.84 |
-| 62 | 110 | 57.38 | 21.68 |
-| 63 | 110 | 57.62 | 18.70 |
-| 64 | 110 | 57.54 | 20.39 |
-| 65 | 110 | 57.70 | 21.52 |
-| 66 | 110 | 57.78 | 21.68 |
-| 67 | 110 | 57.70 | 21.76 |
-| 68 | 110 | 57.86 | 21.84 |
-| 69 | 110 | 57.86 | 21.68 |
-| 70 | 110 | 57.70 | 22.00 |
-| 71 | 110 | 57.94 | 21.60 |
-| 72 | 110 | 58.02 | 21.92 |
-| 73 | 110 | 58.02 | 21.52 |
-| 74 | 110 | 58.26 | 24.01 |
-| 75 | 110 | 58.26 | 22.24 |
-| 76 | 110 | 58.10 | 21.60 |
-| 77 | 110 | 58.10 | 21.68 |
-| 78 | 110 | 58.10 | 21.52 |
-| 79 | 110 | 58.10 | 21.76 |
-| 80 | 110 | 57.86 | 21.60 |
-| 81 | 110 | 58.10 | 21.68 |
-| 82 | 110 | 57.94 | 21.76 |
-| 83 | 110 | 58.26 | 21.52 |
-| 84 | 110 | 58.26 | 21.60 |
-| 85 | 110 | 58.18 | 21.84 |
-| 86 | 110 | 58.18 | 21.76 |
-| 87 | 110 | 58.02 | 21.76 |
-| 88 | 110 | 58.02 | 21.19 |
-| 89 | 110 | 58.18 | 21.76 |
-| 90 | 110 | 58.10 | 21.76 |
-| 91 | 110 | 58.26 | 21.68 |
-| 92 | 110 | 58.18 | 21.68 |
-| 93 | 110 | 58.26 | 21.76 |
-| 94 | 110 | 58.18 | 21.68 |
-| 95 | 110 | 58.42 | 21.68 |
-| 96 | 110 | 58.26 | 21.92 |
-| 97 | 110 | 58.34 | 21.68 |
-| 98 | 110 | 58.51 | 21.76 |
-| 99 | 110 | 58.42 | 21.76 |
-| 100 | 110 | 58.51 | 21.44 |
-| 101 | 110 | 58.51 | 21.84 |
-| 102 | 110 | 58.42 | 21.84 |
-| 103 | 110 | 58.59 | 21.84 |
-| 104 | 110 | 58.59 | 21.76 |
-| 105 | 110 | 58.51 | 21.68 |
-| 106 | 110 | 58.59 | 21.68 |
-| 107 | 110 | 58.59 | 21.68 |
-| 108 | 110 | 58.51 | 21.76 |
-| 109 | 110 | 58.51 | 23.13 |
-| 110 | 110 | 58.42 | 21.84 |
-| 111 | 110 | 58.51 | 21.84 |
-| 112 | 110 | 58.59 | 22.40 |
-| 113 | 110 | 58.18 | 21.92 |
-| 114 | 110 | 58.42 | 21.84 |
-| 115 | 110 | 58.51 | 21.52 |
-| 116 | 110 | 58.59 | 21.84 |
-| 117 | 110 | 58.59 | 21.84 |
-| 118 | 110 | 58.67 | 21.76 |
-| 119 | 110 | 58.59 | 21.60 |
-| 120 | 110 | 58.75 | 21.84 |
-| 121 | 110 | 58.83 | 21.76 |
-| 122 | 110 | 59.07 | 21.52 |
-| 123 | 110 | 58.67 | 21.68 |
-| 124 | 110 | 58.75 | 21.60 |
-| 125 | 110 | 58.83 | 21.84 |
-| 126 | 110 | 58.99 | 22.00 |
-| 127 | 110 | 58.67 | 21.76 |
-| 128 | 110 | 58.99 | 21.76 |
-| 129 | 110 | 59.07 | 21.68 |
-| 130 | 110 | 58.99 | 21.68 |
-| 131 | 110 | 58.99 | 21.19 |
-| 132 | 110 | 59.07 | 21.76 |
-| 133 | 110 | 58.91 | 21.60 |
-| 134 | 110 | 59.15 | 21.68 |
-| 135 | 110 | 58.75 | 21.76 |
-| 136 | 110 | 58.75 | 21.84 |
-| 137 | 110 | 58.91 | 21.76 |
-| 138 | 110 | 58.83 | 21.68 |
-| 139 | 110 | 58.83 | 21.60 |
-| 140 | 110 | 58.91 | 21.60 |
-| 141 | 110 | 58.75 | 21.92 |
-| 142 | 110 | 58.99 | 21.84 |
-| 143 | 110 | 58.91 | 21.60 |
-| 144 | 110 | 58.91 | 21.76 |
-| 145 | 110 | 58.83 | 21.44 |
-| 146 | 110 | 58.75 | 21.68 |
-| 147 | 110 | 58.91 | 21.76 |
-| 148 | 110 | 58.91 | 21.92 |
-| 149 | 110 | 58.83 | 21.76 |
-| 150 | 110 | 58.91 | 21.68 |
-| 151 | 110 | 59.07 | 21.60 |
-| 152 | 110 | 59.07 | 21.84 |
-| 153 | 110 | 59.15 | 21.76 |
-| 154 | 110 | 58.91 | 21.68 |
-| 155 | 110 | 59.07 | 21.84 |
-| 156 | 110 | 58.51 | 21.76 |
-| 157 | 110 | 58.10 | 21.84 |
