-| 1 | 110 | 22.64 | 21.76 |
-| 2 | 110 | 22.97 | 22.00 |
-| 3 | 110 | 22.89 | 22.08 |
-| 4 | 110 | 22.89 | 21.92 |
-| 5 | 110 | 22.73 | 22.00 |
-| 6 | 110 | 22.81 | 22.16 |
-| 7 | 110 | 22.81 | 22.24 |
-| 8 | 110 | 22.64 | 22.16 |
-| 9 | 110 | 22.81 | 22.16 |
-| 10 | 110 | 22.40 | 22.16 |
-| 11 | 110 | 22.64 | 22.08 |
-| 12 | 110 | 22.81 | 22.08 |
-| 13 | 110 | 23.05 | 22.16 |
-| 14 | 110 | 23.69 | 22.00 |
-| 15 | 110 | 23.85 | 22.16 |
-| 16 | 110 | 24.34 | 22.24 |
-| 17 | 110 | 24.74 | 22.08 |
-| 18 | 110 | 25.55 | 21.92 |
-| 19 | 110 | 26.35 | 22.00 |
-| 20 | 110 | 26.92 | 22.08 |
-| 21 | 110 | 27.56 | 22.00 |
-| 22 | 110 | 28.12 | 22.08 |
-| 23 | 110 | 29.41 | 21.76 |
-| 24 | 110 | 28.77 | 23.53 |
-| 25 | 110 | 27.88 | 24.18 |
-| 26 | 110 | 29.98 | 24.26 |
-| 27 | 110 | 29.82 | 21.52 |
-| 28 | 110 | 29.82 | 22.00 |
-| 29 | 110 | 30.14 | 21.92 |
-| 30 | 110 | 32.23 | 22.40 |
-| 31 | 110 | 30.62 | 22.24 |
-| 32 | 110 | 31.27 | 21.92 |
-| 33 | 110 | 33.77 | 21.60 |
-| 34 | 110 | 31.99 | 22.00 |
-| 35 | 110 | 32.48 | 22.00 |
-| 36 | 110 | 32.96 | 22.08 |
-| 37 | 110 | 33.60 | 23.61 |
-| 38 | 110 | 34.33 | 19.90 |
-| 39 | 110 | 33.77 | 22.40 |
-| 40 | 110 | 34.81 | 22.08 |
-| 41 | 110 | 35.38 | 22.08 |
-| 42 | 110 | 35.86 | 22.97 |
-| 43 | 110 | 36.42 | 21.92 |
-| 44 | 110 | 37.15 | 22.00 |
-| 45 | 110 | 37.31 | 22.40 |
